"idCCAA_INE","idComunidad","comunidad","idProvincia","provincia","idMunicipio","municipio","num_incendios","supquemada"
10,"09","C. VALENCIANA",46,"VALENCIA",46247,"TUÉJAR",36,31.8000
15,13,"NAVARRA",31,"NAVARRA",31206,"GARES/PUENTE LA REINA",36,16.2700
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37168,"LAGUNILLA",36,43.6600
10,"09","C. VALENCIANA",46,"VALENCIA",46214,"RIBA-ROJA DEL TÚRIA",36,83.3500
11,14,"EXTREMADURA",10,"CACERES",10039,"CADALSO",36,13.6200
10,"09","C. VALENCIANA",46,"VALENCIA",46029,"ALGEMESÍ",36,18.3900
"01","04","ANDALUCIA",21,"HUELVA",21013,"BOLLULLOS PAR DEL CONDADO",36,22.9600
"05",12,"CANARIAS",38,"S.C. TENERIFE",38047,"TIJARAFE",36,11.6900
14,"08","MURCIA",30,"MURCIA",30011,"BLANCA",36,18.7200
13,16,"MADRID",28,"MADRID",28067,"GUADALIX DE LA SIERRA",36,45.3300
"09","02","CATALUÑA",17,"GIRONA",17158,"SANT CLIMENT SESCEBES",36,130.1100
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45136,"PUEBLA DE MONTALBÁN, LA",36,52.3300
11,14,"EXTREMADURA","06","BADAJOZ","06155","VILLAR DEL REY",36,249.4500
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02030","ELCHE DE LA SIERRA",36,7.3900
"01","04","ANDALUCIA",14,"CORDOBA",14038,"LUCENA",36,50.8600
10,"09","C. VALENCIANA","03","ALICANTE","03099","ORIHUELA",36,10.3100
13,16,"MADRID",28,"MADRID",28158,"VALDEMANCO",36,25.3600
13,16,"MADRID",28,"MADRID",28131,"SAN LORENZO DE EL ESCORIAL",36,10.9800
11,14,"EXTREMADURA","06","BADAJOZ","06105","PUEBLA DEL MAESTRE",36,394.6300
"06","06","CANTABRIA",39,"CANTABRIA",39058,"RASINES",36,229.7600
15,13,"NAVARRA",31,"NAVARRA",31107,"FUNES",36,8.8400
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49003,"ALCAÑICES",36,55.3200
10,"09","C. VALENCIANA",12,"CASTELLON",12071,"JÈRICA",35,22.9300
"02",10,"ARAGON",22,"HUESCA",22130,"JACA",35,464.3000
15,13,"NAVARRA",31,"NAVARRA",31144,"LARRAUN",35,44.6600
"09","02","CATALUÑA",25,"LLEIDA",25102,"GRANJA D' ESCARP, LA",35,24.8200
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49221,"TORREGAMONES",35,286.4900
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13047,"HERENCIA",35,148.3800
"01","04","ANDALUCIA",21,"HUELVA",21006,"ALOSNO",35,219.5200
"09","02","CATALUÑA",43,"TARRAGONA",43104,"PERELLÓ, EL",35,157.9800
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37014,"ALDEADAVILA DE LA RIBERA",35,796.5100
"07",17,"CASTILLA Y LEON","05","AVILA","05127","MIJARES",35,139.1900
"01","04","ANDALUCIA",29,"MALAGA",29046,"CORTES DE LA FRONTERA",35,962.2600
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37312,"SORIHUELA",35,322.8800
11,14,"EXTREMADURA",10,"CACERES",10138,"PASARÓN DE LA VERA",35,790.0100
"06","06","CANTABRIA",39,"CANTABRIA",39052,"PIÉLAGOS",35,72.1400
13,16,"MADRID",28,"MADRID",28168,"VELLÓN, EL",35,385.0900
15,13,"NAVARRA",31,"NAVARRA",31105,"FITERO",35,37.5800
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13060,"NAVAS DE ESTENA",35,561.7900
13,16,"MADRID",28,"MADRID",28086,"MOLAR, EL",35,233.4800
"07",17,"CASTILLA Y LEON","05","AVILA","05093","HERRADON DE PINARES",35,814.3400
"01","04","ANDALUCIA",18,"GRANADA",18017,"ALMUÑÉCAR",35,283.3200
10,"09","C. VALENCIANA",46,"VALENCIA",46249,"UTIEL",35,5.0200
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49247,"VILLALCAMPO",35,874.2300
"01","04","ANDALUCIA",23,"JAEN",23017,"CABRA DEL SANTO CRISTO",35,158.4800
"06","06","CANTABRIA",39,"CANTABRIA",39010,"BÁRCENA DE PIE DE CONCHA",35,272.4500
11,14,"EXTREMADURA",10,"CACERES",10087,"GUADALUPE",35,13.3900
15,13,"NAVARRA",31,"NAVARRA",31165,"MENDAVIA",35,15.7600
"07",17,"CASTILLA Y LEON",24,"LEON",24121,"PUEBLA DE LILLO",35,174.5600
"02",10,"ARAGON",44,"TERUEL",44205,"SAMPER DE CALANDA",35,23.6200
"07",17,"CASTILLA Y LEON",24,"LEON",24163,"SARIEGOS",35,83.1100
"01","04","ANDALUCIA",29,"MALAGA",29070,"MIJAS",35,1301.7600
"05",12,"CANARIAS",38,"S.C. TENERIFE",38043,"TACORONTE",35,8.2000
"09","02","CATALUÑA",43,"TARRAGONA",43157,"ULLDEMOLINS",35,15.2100
"01","04","ANDALUCIA",21,"HUELVA",21078,"ZALAMEA LA REAL",35,52.6100
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19151,"HUMANES",34,496.9500
"02",10,"ARAGON",44,"TERUEL",44050,"CALAMOCHA",34,136.0900
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19021,"ALMOGUERA",34,48.1900
"02",10,"ARAGON",50,"ZARAGOZA",50160,"MALLÉN",34,40.7400
"07",17,"CASTILLA Y LEON","05","AVILA","05240","SOTILLO DE LA ADRADA",34,68.7900
11,14,"EXTREMADURA","06","BADAJOZ","06068","HINOJOSA DEL VALLE",34,630.6500
11,14,"EXTREMADURA",10,"CACERES",10191,"TORREMENGA",34,67.0000
12,"03","GALICIA",36,"PONTEVEDRA",36044,"PONTECESURES",34,616.7200
15,13,"NAVARRA",31,"NAVARRA",31076,"CIZUR",34,11.1500
"09","02","CATALUÑA",17,"GIRONA",17199,"TORROELLA DE MONTGRÍ",34,874.8400
12,"03","GALICIA",15,"A CORUÑA",15049,"MOECHE",34,75.9900
"07",17,"CASTILLA Y LEON",42,"SORIA",42162,"S ESTEBAN DE GORMAZ",34,21.4600
"02",10,"ARAGON",22,"HUESCA",22048,"BARBASTRO",34,46.0300
10,"09","C. VALENCIANA",46,"VALENCIA",46131,"GANDIA",34,34.6100
"05",12,"CANARIAS",35,"LAS PALMAS",35009,"GÁLDAR",34,53.3400
13,16,"MADRID",28,"MADRID",28134,"SAN SEBASTIÁN DE LOS REYES",34,83.3600
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19006,"ALBALATE DE ZORITA",34,30.5200
11,14,"EXTREMADURA",10,"CACERES",10111,"MADRIGAL DE LA VERA",34,121.1600
"01","04","ANDALUCIA",23,"JAEN",23003,"ALCAUDETE",34,141.7100
"02",10,"ARAGON",50,"ZARAGOZA",50152,"MAELLA",34,20.1100
11,14,"EXTREMADURA",10,"CACERES",10113,"MADROÑERA",34,110.5500
"07",17,"CASTILLA Y LEON",24,"LEON",24034,"CAMPONARAYA",34,46.7500
"09","02","CATALUÑA",25,"LLEIDA",25072,"CERVERA",34,55.8700
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37376,"VITIGUDINO",34,24.4000
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07031","LLUCMAJOR",34,150.2600
"06","06","CANTABRIA",39,"CANTABRIA",39060,"REOCÍN",34,68.6100
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45099,"MÉNTRIDA",33,154.2300
"01","04","ANDALUCIA",11,"CADIZ",11039,"VEJER DE LA FRONTERA",33,29.0900
17,"07","LA RIOJA",26,"LA RIOJA",26036,"CALAHORRA",33,20.1900
"01","04","ANDALUCIA",18,"GRANADA",18089,"GUADIX",33,66.2400
11,14,"EXTREMADURA","06","BADAJOZ","06116","SALVALEÓN",33,92.2400
"07",17,"CASTILLA Y LEON","05","AVILA","05132","MOMBELTRAN",33,8.5400
"01","04","ANDALUCIA",14,"CORDOBA",14009,"BELMEZ",33,526.7600
"01","04","ANDALUCIA",11,"CADIZ",11023,"MEDINA-SIDONIA",33,133.1300
"07",17,"CASTILLA Y LEON",24,"LEON",24093,"MAGAZ DE CEPEDA",33,869.3600
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19117,"FONTANAR",33,19.3100
"07",17,"CASTILLA Y LEON",24,"LEON",24142,"S ANDRES DEL RABANEDO",33,372.2700
"02",10,"ARAGON",22,"HUESCA",22150,"LOPORZANO",33,289.6400
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45182,"VENTAS CON PEÑA AGUILERA, LAS",33,89.8600
11,14,"EXTREMADURA",10,"CACERES",10152,"POZUELO DE ZARZÓN",33,59.9400
"09","02","CATALUÑA",17,"GIRONA",17137,"PORQUERES",33,21.9900
"02",10,"ARAGON",22,"HUESCA",22199,"SABIÑÁNIGO",33,34.6000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16154,"PEDROÑERAS, LAS",33,88.0700
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45114,"NAVAMORCUENDE",33,235.1600
11,14,"EXTREMADURA","06","BADAJOZ","06040","CORTE DE PELEAS",33,49.2300
"07",17,"CASTILLA Y LEON",24,"LEON",24158,"STA MARIA DE ORDAS",33,312.4400
"07",17,"CASTILLA Y LEON",24,"LEON",24175,"VALDEFRESNO",33,851.5800
"01","04","ANDALUCIA",21,"HUELVA",21055,"PALOS DE LA FRONTERA",33,21.9600
"02",10,"ARAGON",50,"ZARAGOZA",50230,"SÁDABA",33,51.1500
"09","02","CATALUÑA",25,"LLEIDA",25115,"ISONA I CONCA DELLÀ",33,28.8400
15,13,"NAVARRA",31,"NAVARRA",31006,"ABLITAS",33,13.9500
"07",17,"CASTILLA Y LEON","09","BURGOS","09238","OÑA",33,81.5500
16,"01","EUSKADI",48,"VIZCAYA",48013,"BARAKALDO",33,118.3000
"07",17,"CASTILLA Y LEON","05","AVILA","05089","GUISANDO",33,35.0000
15,13,"NAVARRA",31,"NAVARRA",31101,"EZCABARTE",33,47.6100
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37284,"S ESTEBAN DE LA SIERRA",33,1154.3600
"07",17,"CASTILLA Y LEON",24,"LEON",24167,"SOTO Y AMIO",33,296.0200
"09","02","CATALUÑA","08","BARCELONA","08113","MANRESA",33,7.9500
13,16,"MADRID",28,"MADRID",28038,"CERCEDILLA",33,4.1500
"07",17,"CASTILLA Y LEON",24,"LEON",24189,"VALVERDE DE LA VIRGEN",33,115.0600
"06","06","CANTABRIA",39,"CANTABRIA",39028,"ENTRAMBASAGUAS",33,515.2300
"01","04","ANDALUCIA",23,"JAEN",23012,"BEAS DE SEGURA",33,19.2200
"09","02","CATALUÑA",43,"TARRAGONA",43054,"ESPLUGA DE FRANCOLÍ, L'",33,19.3700
"07",17,"CASTILLA Y LEON",24,"LEON",24201,"VEGAS DEL CONDADO",33,69.0300
"01","04","ANDALUCIA",14,"CORDOBA",14005,"ALMODÓVAR DEL RÍO",33,68.6400
11,14,"EXTREMADURA",10,"CACERES",10115,"MALPARTIDA DE CÁCERES",33,62.4900
11,14,"EXTREMADURA",10,"CACERES",10021,"ARROYO DE LA LUZ",33,297.4300
"09","02","CATALUÑA",17,"GIRONA",17034,"CALONGE",33,9.9100
"09","02","CATALUÑA",43,"TARRAGONA",43150,"TIVISSA",32,166.9300
13,16,"MADRID",28,"MADRID",28023,"BOALO, EL",32,12.0800
10,"09","C. VALENCIANA","03","ALICANTE","03031","BENIDORM",32,15.4400
14,"08","MURCIA",30,"MURCIA",30031,"OJÓS",32,4.8900
"01","04","ANDALUCIA",18,"GRANADA",18904,"ALPUJARRA DE LA SIERRA",32,94.4900
"01","04","ANDALUCIA",41,"SEVILLA",41024,"CARMONA",32,104.3400
"02",10,"ARAGON",44,"TERUEL",44216,"TERUEL",32,6.5500
"05",12,"CANARIAS",35,"LAS PALMAS",35013,"MOYA",32,17.1900
10,"09","C. VALENCIANA","03","ALICANTE","03102","PEGO",32,25.4600
13,16,"MADRID",28,"MADRID",28151,"TORRELAGUNA",32,67.9000
"09","02","CATALUÑA","08","BARCELONA","08058","CASTELLET I LA GORNAL",32,591.0000
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19212,"PASTRANA",32,766.2100
13,16,"MADRID",28,"MADRID",28135,"SANTA MARÍA DE LA ALAMEDA",32,29.8300
"01","04","ANDALUCIA",29,"MALAGA",29076,"OJÉN",32,437.5300
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37112,"CRISTOBAL",32,70.2300
10,"09","C. VALENCIANA","03","ALICANTE","03085","LLÍBER",32,1092.5200
15,13,"NAVARRA",31,"NAVARRA",31205,"PITILLAS",32,14.5300
10,"09","C. VALENCIANA",12,"CASTELLON",12004,"ALCALÀ DE XIVERT",32,162.3600
"05",12,"CANARIAS",35,"LAS PALMAS",35032,"VALLESECO",32,222.8500
13,16,"MADRID",28,"MADRID",28010,"ALPEDRETE",32,23.1800
"05",12,"CANARIAS",38,"S.C. TENERIFE",38029,"PUNTAGORDA",32,9.1400
"09","02","CATALUÑA",17,"GIRONA",17202,"TOSSA DE MAR",32,4.7500
10,"09","C. VALENCIANA",46,"VALENCIA",46062,"BENIGÁNIM",32,115.2700
13,16,"MADRID",28,"MADRID",28104,"PARACUELLOS DE JARAMA",32,96.4600
"06","06","CANTABRIA",39,"CANTABRIA",39090,"UDÍAS",32,361.6500
"09","02","CATALUÑA","08","BARCELONA","08009","ARGENTONA",32,5.6400
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47085,"MEDINA DEL CAMPO",32,60.9600
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37250,"PEREÑA DE LA RIBERA",32,680.1100
"06","06","CANTABRIA",39,"CANTABRIA",39009,"BÁRCENA DE CICERO",32,325.3100
"09","02","CATALUÑA",25,"LLEIDA",25118,"JUNCOSA",32,18.9400
15,13,"NAVARRA",31,"NAVARRA",31137,"BEINTZA-LABAIEN",32,73.0300
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37098,"CEPEDA",32,276.4700
11,14,"EXTREMADURA",10,"CACERES",10049,"CASAR DE CÁCERES",32,571.2600
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16171,"PROVENCIO, EL",32,123.6000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16203,"TARANCÓN",32,72.9000
"07",17,"CASTILLA Y LEON","05","AVILA","05160","NAVALOSA",32,126.9800
"01","04","ANDALUCIA",18,"GRANADA",18150,"PADUL",32,44.4700
"02",10,"ARAGON",50,"ZARAGOZA",50248,"SOS DEL REY CATÓLICO",31,939.2900
16,"01","EUSKADI",48,"VIZCAYA",48080,"TRAPAGARAN-VALLE DE TRÁPAGA",31,53.7100
"01","04","ANDALUCIA",21,"HUELVA",21058,"PUEBLA DE GUZMÁN",31,233.4500
11,14,"EXTREMADURA","06","BADAJOZ","06092","NOGALES",31,43.2000
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13058,"MORAL DE CALATRAVA",31,499.8000
"02",10,"ARAGON",44,"TERUEL",44008,"ALBALETE DEL ARZOBISPO",31,40.0300
"02",10,"ARAGON",50,"ZARAGOZA",50072,"CARENAS",31,59.7300
13,16,"MADRID",28,"MADRID",28090,"MORALZARZAL",31,22.4900
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16035,"BETETA",31,5.4800
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45006,"ALCAUDETE DE LA JARA",31,257.3900
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19290,"TRIJUEQUE",31,15.3000
13,16,"MADRID",28,"MADRID",28152,"TORRELODONES",31,50.2700
14,"08","MURCIA",30,"MURCIA",30002,"ABARÁN",31,8.3100
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37002,"AGALLAS",31,2526.3500
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19192,"MONDÉJAR",31,24.2300
"01","04","ANDALUCIA",21,"HUELVA",21041,"HUELVA",31,21.9900
"01","04","ANDALUCIA",21,"HUELVA",21008,"AROCHE",31,439.8200
"02",10,"ARAGON",44,"TERUEL",44143,"MANZANERA",31,16.9400
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49064,"FARIZA",31,605.6700
"01","04","ANDALUCIA",41,"SEVILLA",41083,"RONQUILLO, EL",31,209.5600
"09","02","CATALUÑA",25,"LLEIDA",25034,"ARTESA DE SEGRE",31,42.8100
11,14,"EXTREMADURA","06","BADAJOZ","06098","PALOMAS",31,211.1900
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19067,"CARDOSO DE LA SIERRA, EL",31,209.2400
"09","02","CATALUÑA","08","BARCELONA","08288","TORRELLES DE FOIX",31,18.4900
16,"01","EUSKADI","01","ALAVA","01032","LANTZIEGO/LANCIEGO",31,46.3700
"09","02","CATALUÑA","08","BARCELONA","08270","SITGES",31,12.6700
11,14,"EXTREMADURA","06","BADAJOZ","06138","VALDETORRES",31,33.5300
"07",17,"CASTILLA Y LEON",24,"LEON",24206,"TORAL DE LOS VADOS",31,110.7800
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02008","ALCARAZ",31,37.9600
10,"09","C. VALENCIANA","03","ALICANTE","03041","BENISSA",31,18.2700
"06","06","CANTABRIA",39,"CANTABRIA",39100,"VILLAFUFRE",31,308.9800
"02",10,"ARAGON",22,"HUESCA",22903,"SAN MIGUEL DEL CINCA",31,107.5100
"09","02","CATALUÑA",17,"GIRONA",17015,"BANYOLES",31,1.0000
"01","04","ANDALUCIA","04","ALMERIA","04088","TABERNAS",30,34.1000
"09","02","CATALUÑA",17,"GIRONA",17023,"BLANES",30,2.0100
"09","02","CATALUÑA",25,"LLEIDA",25161,"CONCA DE DALT",30,49.3800
12,"03","GALICIA",32,"OURENSE",32038,"LAROUCO",30,512.4000
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02075","VALDEGANGA",30,17.4400
"02",10,"ARAGON",44,"TERUEL",44017,"ALIAGA",30,6812.7100
"09","02","CATALUÑA","08","BARCELONA","08245","SANTA COLOMA DE GRAMANET",30,52.7100
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13034,"CIUDAD REAL",30,284.2300
"01","04","ANDALUCIA",21,"HUELVA",21076,"VILLANUEVA DE LOS CASTILLEJOS",30,73.3600
"02",10,"ARAGON",44,"TERUEL",44071,"CASTELLOTE",30,3.0300
"07",17,"CASTILLA Y LEON","09","BURGOS","09174","HUERTA DE REY",30,58.3900
"02",10,"ARAGON",44,"TERUEL",44160,"MOSQUERUELA",30,5.2300
"01","04","ANDALUCIA",21,"HUELVA",21025,"CORTEGANA",30,56.8300
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45071,"GUARDIA, LA",30,182.1500
"01","04","ANDALUCIA",21,"HUELVA",21052,"NERVA",30,771.7700
"01","04","ANDALUCIA",41,"SEVILLA",41045,"GERENA",30,104.4900
"09","02","CATALUÑA","08","BARCELONA","08273","SUBIRATS",30,27.7500
"01","04","ANDALUCIA",29,"MALAGA",29011,"ALMOGÍA",30,300.9800
10,"09","C. VALENCIANA",46,"VALENCIA",46145,"XÀTIVA",30,499.7200
"09","02","CATALUÑA","08","BARCELONA","08053","CASTELLBELL I EL VILAR",30,314.8900
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19058,"CABANILLAS DEL CAMPO",30,15.0500
14,"08","MURCIA",30,"MURCIA",30043,"YECLA",30,9.4300
"07",17,"CASTILLA Y LEON","09","BURGOS","09011","ALFOZ DE BRICIA",30,207.2400
11,14,"EXTREMADURA","06","BADAJOZ","06023","CABEZA DEL BUEY",30,643.2100
"07",17,"CASTILLA Y LEON","05","AVILA","05163","NAVALUENGA",30,31.0200
10,"09","C. VALENCIANA",12,"CASTELLON",12051,"CULLA",30,452.1500
"02",10,"ARAGON",50,"ZARAGOZA",50151,"LUNA",30,416.5900
11,14,"EXTREMADURA",10,"CACERES",10219,"ZORITA",30,394.5000
"07",17,"CASTILLA Y LEON",42,"SORIA",42025,"ARCOS DE JALON",30,53.7800
11,14,"EXTREMADURA",10,"CACERES",10077,"GARCIAZ",30,99.1700
16,"01","EUSKADI",48,"VIZCAYA",48086,"SOPUERTA",30,191.8500
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37078,"CANDELARIO",30,237.8700
"06","06","CANTABRIA",39,"CANTABRIA",39102,"VOTO",30,234.7100
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19071,"CASAR, EL",29,103.4400
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49219,"TORO",29,94.9200
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45198,"VILLATOBAS",29,27.1400
10,"09","C. VALENCIANA",46,"VALENCIA",46257,"VILLANUEVA DE CASTELLÓN",29,27.5000
15,13,"NAVARRA",31,"NAVARRA",31215,"SAN ADRIÁN",29,7.5400
"02",10,"ARAGON",22,"HUESCA",22116,"GRAÑÉN",29,22.0700
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49202,"STA EUFEMIA DEL BARCO",29,492.3600
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07033","MANACOR",29,21.9300
10,"09","C. VALENCIANA",46,"VALENCIA",46099,"CORTES DE PALLÁS",29,28988.0300
15,13,"NAVARRA",31,"NAVARRA",31049,"BASABURUA",29,92.5600
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13020,"ARGAMASILLA DE CALATRAVA",29,2589.4600
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45137,"PUEBLANUEVA, LA",29,359.5500
"07",17,"CASTILLA Y LEON",24,"LEON",24214,"VILLAMEJIL",29,213.3000
11,14,"EXTREMADURA",10,"CACERES",10060,"CASTAÑAR DE IBOR",29,21.3400
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19190,"MOLINA DE ARAGÓN",29,304.3700
11,14,"EXTREMADURA",10,"CACERES",10114,"MAJADAS",29,178.1200
11,14,"EXTREMADURA","06","BADAJOZ","06150","VILLAGARCÍA DE LA TORRE",29,125.8100
16,"01","EUSKADI",20,"GUIPUZCOA",20074,"BERGARA",29,93.1700
12,"03","GALICIA",27,"LUGO",27053,"RIBEIRA DE PIQUÍN",29,1000.9700
"01","04","ANDALUCIA",18,"GRANADA",18093,"GUALCHOS",29,438.9900
11,14,"EXTREMADURA","06","BADAJOZ","06028","CAMPANARIO",29,635.0000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16904,"FUENTENAVA DE JÁBAGA",29,16.3000
"07",17,"CASTILLA Y LEON",34,"PALENCIA",34171,"SANTIBAÑEZ DE LA PEÑA",29,77.3600
10,"09","C. VALENCIANA",46,"VALENCIA",46111,"CHIVA",29,225.2400
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37170,"LEDESMA",29,196.1200
"01","04","ANDALUCIA",23,"JAEN",23902,"BEDMAR Y GARCÍEZ",29,35.8700
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37354,"VILLAMAYOR",29,5.0800
12,"03","GALICIA",27,"LUGO",27064,"VICEDO, O",29,46.5700
11,14,"EXTREMADURA",10,"CACERES",10112,"MADRIGALEJO",29,225.0900
"01","04","ANDALUCIA",41,"SEVILLA",41095,"UTRERA",29,42.7600
"09","02","CATALUÑA",17,"GIRONA",17132,"PERALADA",29,8.5900
15,13,"NAVARRA",31,"NAVARRA",31142,"LARRAGA",29,11.6300
11,14,"EXTREMADURA","06","BADAJOZ","06111","RENA",29,23.3600
"02",10,"ARAGON",50,"ZARAGOZA",50208,"PINA DE EBRO",29,44.0300
"01","04","ANDALUCIA",14,"CORDOBA",14007,"BAENA",28,106.1200
"05",12,"CANARIAS",35,"LAS PALMAS",35011,"INGENIO",28,92.7100
12,"03","GALICIA",15,"A CORUÑA",15018,"CAPELA, A",28,856.5000
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37177,"MAILLO EL",28,19.3600
"01","04","ANDALUCIA",21,"HUELVA",21060,"PUNTA UMBRÍA",28,68.3200
13,16,"MADRID",28,"MADRID",28065,"GETAFE",28,49.8600
"06","06","CANTABRIA",39,"CANTABRIA",39048,"PENAGOS",28,539.0400
13,16,"MADRID",28,"MADRID",28108,"PEDREZUELA",28,115.9900
"01","04","ANDALUCIA",23,"JAEN",23029,"CHICLANA DE SEGURA",28,84.1700
16,"01","EUSKADI",20,"GUIPUZCOA",20059,"OÑATI",28,118.7800
11,14,"EXTREMADURA","06","BADAJOZ","06102","PUEBLA DE ALCOCER",28,215.0000
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16014,"ALIAGUILLA",28,3.6700
11,14,"EXTREMADURA","06","BADAJOZ","06086","MONTEMOLÍN",28,322.4700
"07",17,"CASTILLA Y LEON","09","BURGOS","09194","LERMA",28,29.0100
13,16,"MADRID",28,"MADRID",28159,"VALDEMAQUEDA",28,157.8400
"01","04","ANDALUCIA",21,"HUELVA",21018,"CAMPILLO, EL",28,777.8200
"01","04","ANDALUCIA",14,"CORDOBA",14058,"RUTE",28,96.1300
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37313,"SOTOSERRANO",28,23.0600
11,14,"EXTREMADURA",10,"CACERES",10173,"SAUCEDILLA",28,48.3400
"07",17,"CASTILLA Y LEON","09","BURGOS","09906","MERINDAD DE RIO UBIERNA",28,23.9400
10,"09","C. VALENCIANA",12,"CASTELLON",12009,"ALMASSORA/ALMAZORA",28,12.7400
15,13,"NAVARRA",31,"NAVARRA",31905,"BERIÁIN",28,8.9300
"09","02","CATALUÑA","08","BARCELONA","08191","SALLENT",28,79.1700
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49214,"TABARA",28,526.9900
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37135,"FUENTE DE SAN ESTEBAN LA",28,85.2900
11,14,"EXTREMADURA",10,"CACERES",10190,"TORREJÓN EL RUBIO",28,106.9100
"07",17,"CASTILLA Y LEON","09","BURGOS","09048","BELORADO",28,68.4500
"01","04","ANDALUCIA",11,"CADIZ",11022,"LINEA  CONCEPCION, LA",28,207.7000
"01","04","ANDALUCIA",14,"CORDOBA",14056,"PUENTE GENIL",28,52.2200
11,14,"EXTREMADURA","06","BADAJOZ","06072","LOBÓN",28,80.3700
14,"08","MURCIA",30,"MURCIA",30008,"ALHAMA DE MURCIA",28,5.2000
15,13,"NAVARRA",31,"NAVARRA",31164,"MÉLIDA",28,24.9700
"08",11,"CASTILLA-MANCHA",16,"CUENCA",16263,"VILLAR DE OLALLA",28,15.5500
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45063,"ESPINOSO DEL REY",28,50.1000
11,14,"EXTREMADURA",10,"CACERES",10179,"TALAVERUELA DE LA VERA",27,22.5000
14,"08","MURCIA",30,"MURCIA",30009,"ARCHENA",27,9.5300
"01","04","ANDALUCIA",18,"GRANADA",18094,"GÜEJAR SIERRA",27,113.5900
"02",10,"ARAGON",44,"TERUEL",44037,"BECEITE",27,10.3800
"07",17,"CASTILLA Y LEON",42,"SORIA",42004,"AGREDA",27,52.8300
11,14,"EXTREMADURA","06","BADAJOZ","06115","ROCA DE LA SIERRA, LA",27,94.1800
10,"09","C. VALENCIANA",12,"CASTELLON",12130,"VILLAHERMOSA DEL RÍO",27,4.5700
"02",10,"ARAGON",50,"ZARAGOZA",50133,"LAGATA",27,21.4500
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13024,"BRAZATORTAS",27,96.1600
10,"09","C. VALENCIANA",46,"VALENCIA",46085,"CARLET",27,4.8200
10,"09","C. VALENCIANA",12,"CASTELLON",12104,"SEGORBE",27,857.2100
"07",17,"CASTILLA Y LEON",24,"LEON",24025,"BURON",27,97.9800
